VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,M,M1,M2,min,min1,min2,VarName17,VarName18,VarName19,VarName20,VarName21,VarName22,VarName23,VarName24,VarName25,VarName26,VarName27,VarName28,VarName29,VarName30,VarName31,VarName32,VarName33,VarName34,VarName35,VarName36,VarName37,VarName38,VarName39,G,VarName41,VarName42,VarName43,G1,G2
2689413176572,26218728016,先生,57,3,16,大众用户,75,75,75,4525.9,4413.16,10431.48,250,281,245,75,6456.85,258.67,0.88,0.48,1.6,0,0,0,0,0,NaN,NaN,0,0,0,1,68,68,0,0,0,1,NaN,1,0,0,1,1
2694521093775,28158291543,先生,41,3,1,大众用户,10.2,9.45,9.15,98.38,60.6,0.78,68,58,65,9.6,53.25,63.67,1.2,0.45,0.15,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,0,NaN,1,0,0,0,0
2697596848979,27437576042,先生,29,1,1,农村用户,31.5,31.4,31.4,0,0,0.11,128,130,20,31.43,0.04,92.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,NaN,NaN,27.37,0,NaN,1,0,0,0,0
2694525095744,28038329252,女士,51,3,1,大众用户,8.2,11.6,10.4,0.01,0,0,217,288,282,10.07,0,262.33,2.2,5.6,4.4,0,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,1,NaN,1,0,0,0,0
2697440387041,30951526217,先生,57,4,1,大众用户,131.13,118.1,153.95,3986.16,599.18,1737.77,869,718,1097,134.39,2107.7,894.67,16.53,0,35.15,0,0,0,0,0,NaN,NaN,0,0,0,1,99,99,0,0,0,1,NaN,1,1,0,1,1
2697484171043,27414093667,先生,48,2,1,农村用户,19,19,19,0.17,1953.08,0.07,0,13,0,19,651.11,4.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697444082488,30958342625,女士,56,3,1,校园用户,18,16.2,16.2,0,0,0,204,297,316,16.8,0,272.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,0,0,0,0,0
2697480028914,30458730856,女士,42,3,1,农村用户,31,31,31,1.53,0.96,0.6,103,98,93,31,1.03,98,0,0,0,0,0,0,1,0,100,1,1,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697434577934,27258727589,女士,53,3,1,大众用户,19.8,20.85,37.73,92.75,102.34,141.56,175,164,171,26.13,112.22,170,7.8,7.65,11.55,0,0.7,12.08,0,0,NaN,NaN,0,0,0,0,9,9,92.84,NaN,NaN,0,NaN,1,0,0,1,1
2697432596220,30958663392,先生,38,3,1,大众用户,85.88,38,38.2,6908.45,1552.05,764.06,131,79,162,54.03,3074.85,124,0,0,0,32.68,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,0,0,1,NaN,1,0,0,0,0
2697432243314,28158418381,先生,37,3,1,农村用户,58,58,58,0,0,0,224,184,302,58,0,236.67,0,0,0,0,0,0,1,0,100,1,1,1,0,0,68,68,0,0,0,1,NaN,0,0,0,0,0
2697606309137,25885784924,女士,28,2,1,集团用户,16.2,16.2,16.2,187.67,35.14,29.48,54,35,56,16.2,84.1,48.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,0,0
2697500642067,27458551002,先生,43,4,1,农村用户,120,120,120,1126.28,982.48,1046.07,1576,2104,1629,120,1051.61,1769.67,0,0,0,0,0,0,1,0,100,1,1,1,0,1,98,98,0,0,0,1,NaN,1,0,0,0,0
2697433193281,26231690785,先生,50,4,1,农村用户,114.1,114.1,114,495.92,4620.91,6026.04,247,378,392,114.07,3714.29,339,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,0,19.15,26.01,1,NaN,1,0,0,0,0
2697558002742,27458815758,先生,46,2,1,农村用户,30,30,30,330.76,100.98,92.52,240,159,190,30,174.75,196.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,28,18,0,0,0,1,NaN,1,0,0,0,0
2697456657318,30458382875,先生,56,3,1,农村用户,12.65,6,6,0,0,0,484,153,151,8.22,0,262.67,6.65,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,6,6,0,0,0,0,NaN,0,0,0,0,0
2697629982280,30937603368,女士,41,0,1,大众用户,19,19,19,35.63,18.09,14.47,249,102,59,19,22.73,136.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,1
2689438043166,28158517063,先生,56,3,1,大众用户,18.46,16.04,31.84,0.22,21.5,66.46,331,288,317,22.11,29.39,312,18.4,9.9,12.5,0.06,6.14,19.24,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,1,NaN,1,0,0,1,0
2697502211782,27971403610,女士,51,3,1,大众用户,27,27,27,2011.2,8892.4,2261.01,102,69,159,27,4388.2,110,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,NaN,0,NaN,1,0,0,0,0
2697444692685,30958589187,女士,33,3,1,农村用户,35,35,35,0,0,0.02,352,305,223,35,0.01,293.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,28,28,0,0,0,1,NaN,1,0,0,0,0
2697531010352,27965665835,女士,42,3,1,大众用户,114.1,114,114.1,3336.48,5227.17,2911.92,400,460,490,114.07,3825.19,450,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,0,0,0,1,NaN,1,0,0,0,0
2694528341843,28058635035,先生,39,3,1,大众用户,10.45,10,10.15,0,1196.68,792.05,37,11,11,10.2,662.91,19.67,0.45,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,9,9,0,0,0,0,NaN,1,0,0,0,0
2697433016367,28058576137,女士,55,3,1,大众用户,15,15,15,107.61,241.36,40.42,309,267,418,15,129.8,331.33,11.4,7.56,14.76,0,0,0,0,0,NaN,NaN,0,0,0,1,10,10,0,0,0,1,NaN,1,0,0,0,0
2694527798066,25893601029,先生,46,4,1,大众用户,133.02,114.68,145.46,1230.77,19.74,60.33,873,814,1187,131.05,436.95,958,52.82,34.68,65.36,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,67.07,NaN,NaN,1,NaN,1,0,0,1,1
2697452695337,30960964302,先生,28,4,1,集团用户,27.18,27.56,32.03,3.27,2.21,1.78,154,238,167,28.92,2.42,186.33,4.18,4.56,8.93,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,1,0
2697577474587,27261027547,女士,45,2,1,农村用户,118.2,118,128,3381.35,3937.97,7106.27,86,121,126,121.4,4808.53,111,0,0,0,10,10,20,1,0,100,1,1,1,0,0,98,98,0,0,0,1,NaN,1,0,0,0,0
2697451397177,30961006826,女士,47,3,1,大众用户,29,29,29,3234.93,5973.22,794.48,135,58,172,29,3334.21,121.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,0,NaN,1,0,0,0,0
2697612352019,30050303363,先生,27,1,1,集团用户,9.81,9.79,9.81,3550.02,5979.79,8056.03,217,213,258,9.8,5861.95,229.33,0,0,0.01,0,0,0,0,0,NaN,NaN,0,0,0,0,98,98,17.33,29.2,39.34,0,NaN,1,0,0,0,0
2694516154998,25843606714,先生,33,4,1,集团用户,124.34,272.8,115.6,1543.46,205.77,4484.95,2543,1071,1357,170.91,2078.06,1657,6.84,0,0,0,0,0,1,0,200,1,0,1,0,1,98,98,7.51,1.01,16.9,1,NaN,1,0,0,0,0
2697435059776,30958345042,先生,49,4,1,农村用户,97,88,88,5198.69,5076.68,7082.21,175,139,243,91,5785.86,185.67,0,0,0,0,0,0,1,0,100,1,1,1,0,0,98,98,0,0,0,1,NaN,1,0,0,0,0
2697509749566,30560441884,女士,48,3,1,农村用户,29.8,87.11,31.3,33.02,448.25,338.54,50,110,123,49.4,273.27,94.33,4.8,7.8,6.3,0,54.31,0,0,0,NaN,NaN,0,0,0,0,18,18,16.53,0,0,1,NaN,1,0,0,0,0
2697651602807,30550532181,先生,33,NaN,1,大众用户,70,47.72,0,24.64,1028.94,0,482,412,0,58.86,526.79,447,0,0,0,0,0,0,0,0,NaN,NaN,0,1,0,0,NaN,NaN,0,0,0,0,NaN,1,0,0,0,0
2697421598687,27458459325,先生,45,3,1,集团用户,38.76,23.56,22.91,19.51,2.57,0.09,247,255,264,28.41,7.39,255.33,19.76,4.56,3.61,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697476032967,31118511572,女士,28,2,1,大众用户,9,9,9,244.39,964.44,3.51,0,6,4,9,404.11,3.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,1,NaN,1,0,0,0,0
2697549904885,27358832097,先生,30,4,1,大众用户,109.11,101.69,83.28,106.94,38.79,77.88,988,762,651,98.03,74.54,800.33,77.71,70.49,51.68,0,0,0,1,0,60,1,1,0,0,0,18,18,0,0,76.53,1,NaN,1,0,0,0,0
2697461111974,30437542665,女士,48,3,1,农村用户,18.57,27.5,25.13,170.45,187.64,37.75,210,210,166,23.73,131.95,195.33,0.57,9.5,7.03,0,0,0,0,0,NaN,NaN,0,0,0,0,109,109,0,0,0,1,NaN,1,0,0,0,0
2697492561188,27260682604,女士,56,2,1,农村用户,12.4,10,11.8,0.03,0,0,152,104,188,11.4,0.01,148,6.4,4,5,0,0,0,0,0,NaN,NaN,0,0,0,0,6,6,0,0,0,1,NaN,1,0,0,0,0
2697555159695,30550447945,先生,55,2,1,农村用户,19.1,23.1,19.1,0,0,0,205,203,180,20.43,0,196,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,0,0,0,0,0
2697606105197,30458909525,先生,26,2,1,集团用户,34.1,34.4,34,7119.73,5724.92,4961.48,84,167,39,34.17,5935.38,96.67,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,0,98,98,34.78,27.96,24.23,0,NaN,1,0,0,0,0
2689418727934,26231843217,先生,44,3,13,大众用户,19.1,19.7,20.1,0.05,0.05,0.17,455,448,321,19.63,0.09,408,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697550974050,27448513328,先生,38,3,1,大众用户,39,104,150.8,214.73,1839.64,1716.01,119,131,544,97.93,1256.79,264.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,12.31,NaN,0,NaN,1,0,0,1,0
2697416277968,27358488206,先生,31,4,1,集团用户,105,105,99.1,5862.89,6489.44,8381.44,125,75,146,103.03,6911.26,115.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,99,99,28.63,31.69,40.53,1,1152762901,2,0,1,0,0
2697513465696,26231644985,先生,46,4,1,大众用户,129.1,129.1,169.4,4542.71,5118.47,6371.95,1571,1496,1215,142.53,5344.38,1427.33,0,0,0,0,0,0,1,0,200,1,1,0,1,0,128,128,0,0,0,1,897481247,2,0,1,0,0
2697553395826,30458317429,先生,45,2,1,大众用户,31.3,30.92,24.94,3.07,1.41,193.92,181,196,132,29.05,66.13,169.67,13.3,12.92,8.74,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697528202618,27260725996,女士,34,2,1,大众用户,19,19.1,19.1,267.6,920.63,263.67,78,135,169,19.07,483.97,127.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,1,0,0,1,1
2697444109043,30458851209,先生,33,NaN,1,农村用户,10,10,10,0.01,0,0,150,114,125,10,0,129.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,10,10,0,0,0,0,NaN,0,0,1,0,0
2697605712819,27359191030,女士,15,0,1,集团用户,12,11.61,13.82,63.59,150.12,513.84,61,64,75,12.48,242.52,66.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,21.1,49.8,21.87,1,NaN,1,0,0,0,0
2697430786288,27458320463,女士,48,3,1,大众用户,21.4,21,21.4,28.12,1.66,2.75,151,146,222,21.27,10.84,173,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697562581314,25873185220,女士,57,4,1,大众用户,176,176,175.8,0,0,0,572,443,317,175.93,0,444,0,0,0,0,0,0,1,0,100,1,1,1,0,1,68,68,0,0,0,1,NaN,1,0,0,0,0
2697458336493,30958826076,女士,44,3,1,农村用户,58,68,279,147.53,85.48,216.05,92,280,286,135,149.69,219.33,0,0,0,0,0,0,1,0,100,1,1,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2697484915787,28158372175,先生,46,3,1,大众用户,112,111.8,111.6,4574.84,994.63,676.51,1032,754,877,111.8,2081.99,887.67,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,31.51,21.91,14.18,1,NaN,0,0,1,0,0
2689437841183,26119058077,先生,54,4,1,农村用户,115.98,113.32,114.04,0.25,2.24,2.07,1322,1132,1430,114.45,1.52,1294.67,6.88,4.32,5.04,0,0,0,1,0,100,1,1,0,0,1,98,98,43.93,31.77,99.63,1,NaN,1,0,0,0,0
2697574778421,28058966946,先生,42,2,1,农村用户,29.85,36.15,35.05,0,0,0.53,291,344,346,33.68,0.18,327,20.85,27.15,25.05,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,0,NaN,1,0,0,0,0
2694520949762,28158172364,先生,39,4,1,集团用户,83.1,90,83.1,0.04,20753.59,0,631,772,774,85.4,6917.88,725.67,0,0,0,0,5,0,1,0,100,1,1,1,0,1,68,68,0,0,0,1,7065959969,2,0,0,0,0
2697430048263,26132155077,女士,44,4,1,集团用户,119,119,119.1,2356.02,4695.06,8130.07,1080,1253,1262,119.03,5060.38,1198.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,98,98,11.5,22.93,39.7,1,NaN,1,0,0,0,0
2697437079213,30937544770,先生,49,3,1,集团用户,32.42,34.55,31.78,1090.66,814.94,644.99,711,912,702,32.92,850.2,775,0,3.03,0,0,0,0,1,0,100,1,1,0,0,1,68,68,10.65,7.96,6.28,1,NaN,1,0,0,0,0
2689426840666,26219169045,先生,57,3,12,集团用户,43.6,43.3,43.2,1458.88,2728.72,2708.28,425,293,186,43.37,2298.63,301.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,98,98,0,0,0,1,NaN,1,0,0,1,1
2697510571127,25863502252,女士,45,2,1,大众用户,32,32.17,46.14,104.54,8.74,178.05,74,65,150,36.77,97.11,96.33,7.6,8.17,22.04,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,0,0
2697542027993,27448237341,女士,36,2,1,大众用户,35.62,36.99,35.35,117.29,120.29,114.51,147,72,126,35.99,117.36,115,0,0,0.03,4.62,5.89,4.22,1,0,60,1,1,0,0,0,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,0
2697477202557,27358364609,女士,31,3,1,大众用户,78,78.1,78,7557.17,4874.95,6937.34,326,223,193,78.03,6456.49,247.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,NaN,NaN,67.77,1,NaN,1,0,0,0,0
2697503472115,31119119307,女士,24,4,1,校园用户,91.18,84,84,6470.04,7811.1,5212.53,410,375,275,86.39,6497.89,353.33,4.18,0,0,0,0,0,1,0,100,1,1,1,0,0,99,99,94.4,NaN,62.36,1,NaN,1,0,0,0,0
2697556024591,30458718565,先生,45,2,1,大众用户,28,40.17,50.7,457.75,340.08,459.91,236,253,229,39.62,419.25,239.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,0
2697425518449,27448527311,女士,47,3,1,大众用户,22.2,22.67,27.78,2020.48,2843.24,219.24,170,149,167,24.22,1694.32,162,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,82.16,NaN,0,1,NaN,1,0,0,0,0
2694513713355,25903245606,先生,45,3,1,大众用户,70,70,70,3742.22,2356.95,1602.99,108,159,171,70,2567.39,146,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,36.55,22.22,15.66,1,NaN,1,0,0,0,0
2697505073019,27260843410,女士,25,3,1,校园用户,46.52,53.6,23.39,0.03,6074.02,15116.64,351,257,203,41.17,7063.56,270.33,37.62,23.94,15.39,0,1.56,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,1,0,0,0,0
2697416467657,25671431962,女士,32,3,1,集团用户,207,61.73,60.22,4586.19,7126.68,5523.47,389,476,498,109.65,5745.45,454.33,0,0,0,0,0,0,1,0,200,1,1,0,0,1,139,139,13.1,34.8,26.97,1,NaN,1,0,0,1,1
2694514304165,28157882060,先生,58,4,1,集团用户,273.18,111.26,111.64,4924.61,2571.36,7153.69,1233,186,347,165.36,4883.22,588.67,4.18,0.16,0.64,0,0,0,1,0,100,1,1,0,0,0,99,99,24.05,12.55,0,1,NaN,1,0,1,0,1
2697501629470,31118336705,女士,24,3,1,大众用户,78,78,78.2,4537.22,5525.19,5799.02,28,40,43,78.07,5287.14,37,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,78,58,0,0,0,1,NaN,1,0,0,0,0
2697642589648,27971557427,女士,54,1,1,农村用户,50,20,20,7194.26,4708.56,4655.9,69,33,59,30,5519.57,53.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697503670388,28137602462,女士,52,3,1,大众用户,21,20.8,22.2,34.38,0.03,10.56,418,442,482,21.33,14.99,447.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,35661790,1,0,0,1,1
2697479090667,25862861083,女士,46,3,1,大众用户,69.2,70.2,72,5350.67,4622.61,3167.01,198,421,51,70.47,4380.1,223.33,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,69,69,52.3,44.99,30.57,0,NaN,1,0,0,0,0
2697517115129,25829707061,女士,44,2,1,大众用户,14.95,33.84,18.66,0,52.68,50.65,94,66,81,22.48,34.44,80.33,0.95,4.56,2.28,0,15.28,0.19,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,1,0,0,0,0
2697478021425,30458358911,先生,44,3,1,大众用户,20.13,47,29.5,2295.31,5267.49,736.11,15,18,39,32.21,2766.3,24,0,0,0,2.13,12.1,10.4,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,0,0,NaN,1,0,0,1,1
2697601577742,30058483909,先生,56,1,1,校园用户,45.04,23,41.05,0.45,0.02,0.44,1058,334,793,36.36,0.3,728.33,22.04,0,18.05,0,0,0,0,0,NaN,NaN,0,0,0,0,28,18,0,0,0,1,NaN,0,0,0,0,0
2697428302521,28061398664,先生,33,3,1,大众用户,22.44,33,33.1,115.32,4951.01,4100.42,101,88,79,29.51,3055.58,89.33,0,0,0,4.44,0,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,NaN,0,NaN,2,0,0,0,0
2697494049488,30458468940,女士,41,3,1,大众用户,78,78,78,1158.94,7378.23,10919.31,97,114,62,78,6485.49,91,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,11.57,72.38,NaN,1,NaN,1,0,0,0,0
2689412529841,25843562858,先生,49,4,16,集团用户,122.94,123.2,123,2897.43,5373.32,2650.7,936,822,717,123.05,3640.48,825,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,NaN,44.29,48.93,0,NaN,1,0,0,1,0
2697520525207,27958823692,女士,48,2,1,大众用户,14.68,10.33,10.62,883.09,634.74,2010.85,79,30,49,11.88,1176.23,52.67,4.18,1.33,1.52,0,0,0,0,0,NaN,NaN,0,0,0,1,8,8,0,0,0,1,NaN,1,0,0,0,0
2697610418668,30611078119,女士,49,1,1,大众用户,18,18,18,0,0,0,242,223,231,18,0,232,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697423289351,26118531905,女士,50,3,1,大众用户,55.53,51.86,62.82,6775.02,6820.48,5351.16,381,256,243,56.74,6315.55,293.33,16.53,13.87,7.79,0,0,1.74,0,0,NaN,NaN,0,0,0,0,18,18,0,84.98,0,1,NaN,1,0,0,1,1
2697499523258,27347219009,先生,45,3,1,大众用户,25.95,22.05,30.75,0,0.09,0.2,207,219,235,26.25,0.1,220.33,16.95,13.05,21.75,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,0,0,0,1,1
2697455644746,25687406596,女士,42,3,1,校园用户,11.6,31.7,42.05,6553.5,4080.74,7366.85,27,164,178,28.45,6000.36,123,0,2.4,13.05,0,0,0,0,0,NaN,NaN,0,0,0,1,38,38,0,NaN,NaN,0,424699700,2,0,0,0,0
2689430426799,25844640305,女士,43,3,12,集团用户,80,80,80,3444.19,3973.42,2436.46,256,177,167,80,3284.69,200,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,78,58,0,0,0,0,NaN,1,0,0,0,0
2697480787773,27321865930,女士,51,3,1,大众用户,100.1,100.5,100.5,0.9,0.22,0.19,322,264,258,100.37,0.44,281.33,0,0,0,0,0,0,1,0,100,1,1,0,0,0,99,99,0,0,0,0,NaN,1,0,0,0,0
2697564124394,28157829857,女士,45,2,1,大众用户,61,61,231.3,261.7,437.63,1020.59,319,332,440,117.77,573.31,363.67,0,0,0.3,0,0,0,1,0,100,1,1,0,0,0,68,68,0,0,0,1,NaN,1,0,0,0,0
2689412713112,25944633723,先生,57,4,16,大众用户,104.8,104.8,104.4,3158.31,1131.96,5625.7,425,301,448,104.67,3305.32,391.33,0,0,0,0,0,0,1,0,100,1,1,0,0,0,99,99,15.41,5.23,27.41,0,NaN,1,0,0,0,0
2697459919971,27237632765,先生,48,3,1,农村用户,61,61,61,0,0,1032.16,113,201,139,61,344.05,151,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,58,58,0,0,0,1,NaN,1,0,0,0,0
2697433178999,26219086322,女士,47,3,1,农村用户,38,38,38.3,769.76,313.7,195.86,943,857,865,38.1,426.44,888.33,0,0,0,0,0,0.3,1,0,60,1,1,0,0,0,18,18,NaN,NaN,NaN,1,NaN,1,0,0,0,0
2697496737590,26131797176,女士,49,2,1,农村用户,22,22,22,0,0,0,212,201,195,22,0,202.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,0,0,0,0,0
2697649676154,30065940707,女士,58,NaN,1,校园用户,58,58,262.64,366.99,17.55,1641.24,8,11,46,126.21,675.26,21.67,0,0,0,0,0,0,1,0,100,1,1,0,0,0,68,68,0,0,1.49,1,NaN,1,0,0,0,0
2697499441773,26119081014,女士,22,2,1,校园用户,9.9,9,9,2446.32,3917.89,11200.72,92,104,78,9.3,5854.98,91.33,0.9,0,0,0,0,0,0,0,NaN,NaN,0,0,0,1,9,9,NaN,NaN,NaN,0,NaN,1,0,0,0,0
2697433903532,27458773858,女士,58,3,1,农村用户,25.04,19.73,17.96,0,0,0,335,177,168,20.91,0,226.67,16.04,10.73,8.96,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,1,NaN,1,0,0,0,0
2697420876679,27322167821,女士,52,3,1,农村用户,28.38,55.01,45.04,0.17,0.08,0.21,300,452,453,42.81,0.15,401.67,19.38,46.01,36.04,0,0,0,0,0,NaN,NaN,0,0,0,0,9,9,0,0,0,1,NaN,1,0,0,1,1
2689431800635,25687541206,女士,56,3,9,大众用户,20.5,21.2,20.3,0,0,0,432,541,322,20.67,0,431.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,1,1
2697433767028,30958758488,先生,46,3,1,农村用户,68,68,68,9385.35,7276.34,5749.49,61,106,64,68,7470.39,77,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,68,68,91.52,71.21,56.14,1,NaN,1,0,0,0,0
2697493396792,30458509258,先生,23,3,1,大众用户,22.76,24.48,21.63,203.94,0.05,163.46,33,140,51,22.96,122.48,74.67,3.42,6.38,3.53,1.14,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,0,NaN,1,0,0,1,1
2697443762017,28158921428,女士,31,3,1,农村用户,14.4,14.01,14.01,0.07,0.05,0.04,148,140,92,14.14,0.05,126.67,0.38,0,0,0.02,0.01,0.01,0,0,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,1,0,0,0,0
2689431640873,26119091002,先生,48,4,9,大众用户,78,78,78,117.46,0.05,0.07,111,120,111,78,39.19,114,0,0,0,0,0,0,1,0,100,1,1,0,0,0,58,58,0,0,0,1,NaN,1,0,0,0,0
2697461198782,26218406190,女士,46,3,1,大众用户,35.2,52.66,38.1,617.11,4329.21,1801.36,42,120,103,41.99,2249.23,88.33,2.1,9.26,5.1,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,0
2697612285667,30059124825,先生,47,0,1,大众用户,49,49,49.9,0.1,0.21,0.07,54,6,13,49.3,0.13,24.33,0,0,0,0,0,0,1,0,100,1,1,0,0,1,99,99,13.15,46.54,50.81,0,NaN,1,0,0,0,0
2697609901463,28058391739,先生,45,1,1,大众用户,15.03,23.1,20.72,103.57,175.15,226.27,506,627,510,19.62,168.33,547.67,5.89,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,NaN,NaN,0,0,23046097,2,0,0,0,0
2697550072614,27358751272,女士,24,2,1,农村用户,18,18.2,35,20.3,20.03,2914.29,100,134,137,23.73,984.87,123.67,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,18,18,0,0,0,1,NaN,1,0,0,0,0
2697456645697,28158941573,女士,26,3,1,大众用户,18.45,18.9,22.8,3.87,381.51,2262.44,49,125,167,20.05,882.61,113.67,0.15,0.9,0.6,0,0,4.2,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,1,NaN,1,0,0,0,0
2697566494541,28158905935,先生,21,2,1,大众用户,11.52,23.42,15.58,22.14,5260.37,529.51,33,43,104,16.84,1937.34,60,1.52,3.42,2.08,0,0,0,0,1,NaN,NaN,0,1,0,1,8,8,0,0,0,0,NaN,0,0,0,1,1
2694527606583,25762709552,先生,56,4,1,大众用户,98.8,98,98,8733.22,7622.33,5234.93,539,351,395,98.27,7196.83,428.33,0,0,0,0,0,0,0,1,NaN,NaN,0,0,0,0,98,98,0,0,0,1,NaN,1,0,0,1,1
2697604659505,27971253750,先生,13,0,1,校园用户,0,8,1.1,532.57,4675.82,334.11,93,139,71,3.03,1847.5,101,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0,0,8,8,95.39,8.45,25.18,0,NaN,1,0,0,0,0
2694520790847,26218620820,先生,53,3,1,集团用户,20,20.38,20.57,5.34,6.94,10.75,316,293,442,20.32,7.68,350.33,0,0.38,0.57,0,0,0,0,1,NaN,NaN,0,0,0,0,8,8,0,0,0,0,NaN,1,0,0,1,0
2697458684690,27958517013,女士,56,3,1,大众用户,60,278,68,889.39,3408.43,3066.64,416,439,351,135.33,2454.82,402,0,0,0,0,0,0,1,0,100,1,1,0,0,1,68,68,8.69,33.29,29.95,0,NaN,1,0,0,1,1
2694517941020,25853578024,先生,52,3,1,大众用户,16.3,21.71,16.2,0,0,1.89,331,575,568,18.07,0.63,491.33,0,5.51,0,0,0,0,0,0,NaN,NaN,0,0,0,1,18,18,0,0,0,0,NaN,0,0,0,0,0
